object_id,ein,SlcttnOfGvtGrntsInd,SpclFndrsngEvntsInd,PhnSlcttnsInd,SlcttnOfNnGvtGrntsInd,InPrsnSlcttnsInd,EmlSlcttnsInd,MlSlcttnsInd,AgrmtPrfFndrsngActyInd,TtlGrssRcptsAmt,TtlRtndByCntrctrsAmt,TtlNtTOrgnztnAmt,AllSttsCd,Evnt1Nm,Evnt2Nm,OthrEvntsTtlCnt,GrssRcptsEvnt1Amt,GrssRcptsEvnt2Amt,GrssRcptsOthrEvntsAmt,GrssRcptsTtlAmt,DrctExpnsSmmryEvntsAmt,NtIncmSmmryAmt,ChrtblCntrEvnt1Amt,ChrtblCntrEvnt2Amt,ChrtblCntrOthrEvntsAmt,ChrtblCntrbtnsTtAmt,GrssRvnEvnt1Amt,GrssRvnEvnt2Amt,GrssRvnOthrEvntsAmt,GrssRvnTtlEvntsAmt,CshPrzsEvnt1Amt,CshPrzsEvnt2Amt,CshPrzsOthrEvntsAmt,CshPrzsTtlEvntsAmt,NnCshPrzsEvnt1Amt,NnCshPrzsEvnt2Amt,NnCshPrzsOthrEvntsAmt,NnCshPrzsTtlEvntsAmt,RntFcltyCstsEvnt1Amt,RntFcltyCstsEvnt2Amt,RntFcltyCstsOthrEvntsAmt,RntFcltyCstsTtlEvntsAmt,FdAndBvrgEvnt1Amt,FdAndBvrgEvnt2Amt,FdAndBvrgOthrEvntsAmt,FdAndBvrgTtlEvntsAmt,EntrtnmntEvnt1Amt,EntrtnmntEvnt2Amt,EntrtnmntOthrEvntsAmt,EntrtnmntTtlEvntsAmt,OthrDrctExpnssEvnt1Amt,OthrDrctExpnssEvnt2Amt,OthDrctExpnssOthrEvntsAmt,OthDrctExpnssTtlEvntsAmt,SkdG_LcnsSspnddEtcInd,SkdG_ExplntnIfYsTxt,SkdG_GmngWthNnmmbrsInd,SkdG_MmbrOfOthrEnttyInd,SkdG_GmngOwnFcltyPct,SkdG_GmngOthrFcltyPct,PrsnsWthBksUSAddrss_AddrssLn2Txt,PrsnsWthBksUSAddrss_ZIPCd,PrsnsWthBksFrgnAddrss_AddrssLn1Txt,PrsnsWthBksUSAddrss_AddrssLn1Txt,PrsnsWthBksFrgnAddrss_FrgnPstlCd,PrsnsWthBksUSAddrss_SttAbbrvtnCd,PrsnsWthBksNm_BsnssNmLn2Txt,PrsnsWthBksFrgnAddrss_PrvncOrSttNm,PrsnsWthBksNm_BsnssNmLn1Txt,PrsnsWthBksFrgnAddrss_AddrssLn2Txt,PrsnsWthBksUSAddrss_CtyNm,PrsnsWthBksFrgnAddrss_CtyNm,PrsnsWthBksFrgnAddrss_CntryCd,SkdG_IndvdlWthBksNm,SkdG_CntrctWth3rdPrtyFrGmRvInd,SkdG_GmngRvnRtnBy3PrtyAmt,SkdG_GmngRvnRcvdByOrgAmt,SkdG_ThrdPrtyPrsnNm,ThrdPrtyFrgnAddrss_AddrssLn2Txt,ThrdPrtyUSAddrss_AddrssLn2Txt,ThrdPrtyUSAddrss_ZIPCd,ThrdPrtyUSAddrss_SttAbbrvtnCd,ThrdPrtyUSAddrss_CtyNm,ThrdPrtyBsnssNm_BsnssNmLn1Txt,ThrdPrtyFrgnAddrss_CtyNm,ThrdPrtyFrgnAddrss_CntryCd,ThrdPrtyUSAddrss_AddrssLn1Txt,ThrdPrtyBsnssNm_BsnssNmLn2Txt,ThrdPrtyFrgnAddrss_FrgnPstlCd,ThrdPrtyFrgnAddrss_AddrssLn1Txt,ThrdPrtyFrgnAddrss_PrvncOrSttNm,GmngMngrBsnssNm_BsnssNmLn1Txt,SkdG_GmngMngrIsEmplyInd,SkdG_GmngMngrPrsnNm,SkdG_GmngMngrCmpnstnAmt,GmngMngrBsnssNm_BsnssNmLn2Txt,SkdG_GmngMngrIsIndCntrctInd,SkdG_GmngMngrSrvcsPrvTxt,SkdG_GmngMngrIsDrctrOfcrInd,SkdG_ChrtblDstrbtnRqrInd,SkdG_DstrbtdAmt,SkdG_LcnsdInd,SkdG_ExplntnIfNTxt,GmngInfrmtn_GrssRvnBngAmt,GmngInfrmtn_GrssRvnPllTbsAmt,GmngInfrmtn_GrssRvnOthrGmngAmt,GmngInfrmtn_GrssRvnTtlGmngAmt,GmngInfrmtn_CshPrzsBngAmt,GmngInfrmtn_CshPrzsPllTbsAmt,GmngInfrmtn_CshPrzsOthrGmngAmt,GmngInfrmtn_CshPrzsTtlGmngAmt,GmngInfrmtn_NnCshPrzsBngAmt,GmngInfrmtn_NnCshPrzsPllTbsAmt,GmngInfrmtn_NnCshPrzsOthrGmngAmt,GmngInfrmtn_NnCshPrzsTtlGmngAmt,GmngInfrmtn_RntFcltyCstsBngAmt,GmngInfrmtn_RntFcltyCstsPllTbsAmt,GmngInfrmtn_RntFcltyCstsOthrGmngAmt,GmngInfrmtn_RntFcltyCstsTtlGmngAmt,GmngInfrmtn_OthrDrctExpnssBngAmt,GmngInfrmtn_OthrDrctExpnssPllTbsAmt,GmngInfrmtn_OthDrctExpnssOthrGmngAmt,GmngInfrmtn_OthDrctExpnssTtlGmngAmt,GmngInfrmtn_VlntrLbrBngPct,GmngInfrmtn_VlntrLbrBngInd,GmngInfrmtn_VlntrLbrPllTbsPct,GmngInfrmtn_VlntrLbrPllTbsInd,GmngInfrmtn_VlntrLbrOthrGmngPct,GmngInfrmtn_VlntrLbrOthrGmngInd,GmngInfrmtn_DrctExpnsSmmryGmngAmt,GmngInfrmtn_NtGmngIncmSmmryAmt
201930459349300823,222586208,-,-,-,-,-,-,-,-,-,-,-,-,2018 fund raising Gala,-,-,337915,-,-,337915,72016,265899,0,-,-,0,337915,-,-,337915,0,-,-,0,0,-,-,0,0,-,-,0,48859,-,0,48859,0,-,0,0,23157,-,-,23157,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201930609349301043,930386890,-,-,-,-,-,-,-,-,-,-,-,-,SCHOLARSHIP LUN,-,-,190406,-,-,190406,23295,-10905,178016,-,-,178016,12390,-,-,12390,-,-,-,-,-,-,-,-,-,-,-,-,11314,-,-,11314,1065,-,-,1065,10916,-,-,10916,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201900159349300855,362167773,X,X,X,X,X,X,X,1,-,63016,-,-,PHONE-A-THON,SIGNUM FIDEI,1,63016,163492,38496,265004,291515,-269188,63016,163493,16168,242677,-,-1,22328,22327,-,-,-,-,-,-,-,-,-,100693,184,100877,-,-,-,-,-,-,-,-,117851,68146,4641,190638,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201930659349300838,520591694,-,-,-,-,-,-,-,-,-,-,-,-,GOLF TOURNAMENT,-,-,36526,-,-,36526,15340,-6630,27816,-,-,27816,8710,-,-,8710,-,-,-,-,3549,-,-,3549,4510,-,-,4510,6477,-,-,6477,-,-,-,-,804,-,-,804,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201900799349300340,540505922,X,X,X,X,X,X,X,1,0,174209,-174209,-,Shellenberger Golf Tournament,Seamster Golf Tournament,0,11658,15065,-,26723,5529,2947,6247,12000,-,18247,5411,3065,-,8476,0,0,-,0,0,0,-,0,1890,0,-,1890,903,0,-,903,0,0,-,0,440,2296,-,2736,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201900809349300240,030482006,-,-,-,-,-,-,-,-,-,-,-,-,SCHOLARSHIP DINNER,SE MICHIGAN SCHOLARSHIP DINNER,4,663909,60950,83456,808315,174136,9650,604604,5565,14360,624529,59305,55385,69096,183786,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,160536,0,13600,174136,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201930869349300133,930386858,-,-,-,-,-,-,-,-,-,-,-,-,GOLF TOURNAMENT,AUCTION,-,37695,50407,-,88102,50489,-4217,27393,14437,-,41830,10302,35970,-,46272,2380,-,-,2380,1741,380,-,2121,11500,1975,-,13475,13294,10338,-,23632,-,7104,-,7104,218,1559,-,1777,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201920919349300307,340714687,-,X,X,X,X,X,X,true,201743,18000,175029,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,-,false,false,-,1.00000,-,44601,-,1972 CLARK AVE,-,OH,-,-,-,-,ALLIANCE,-,-,TIFFANY HOGYA,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,TIFFANY HOGYA,-,-,-,"RECORDKEEPING, MONEY COUNTING, FINDING VOLUNTEERS",-,false,-,false,"THIS WAS A REVERSE RAFFLE/SILENT AUCTION EVENT. PER LEGAL RECOMMENDATION, STATE LICENSE WAS NOT REQUIRED.",-,-,24340,24340,-,-,2650,2650,-,-,-,-,-,-,5075,5075,-,-,1641,1641,-,false,-,false,1.00000,true,9366,14974
201930949349301228,580633971,X,X,X,X,X,X,X,true,299592,228592,71088,-,WINE AUCTION,DRISKELL DINNER,5,3063304,141744,277793,3482841,1504818,674084,669600,33500,600839,1303939,2393704,108244,-323046,2178902,-,-,-,-,175867,35646,-,211513,484676,13840,1562,500078,43198,28121,81645,152964,49741,27690,17203,94634,454842,11667,79120,545629,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201900509349300600,750827421,-,X,X,-,X,X,X,true,4298274,784538,3513736,-,Golf tourn,IP luncheons,-,156180,294628,-,450808,67104,-56761,145837,294628,-,440465,10343,-,-,10343,-,-,-,-,-,-,-,-,43583,-,-,43583,-,-,-,-,-,-,-,-,23521,-,-,23521,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201940459349300519,340868798,-,-,-,-,-,-,-,-,-,-,-,-,FAREY RAFFLE,FASHION SHOW,2,30920,30182,33103,94205,80896,-24472,24736,6445,6600,37781,6184,23737,26503,56424,12000,0,-,12000,0,0,-,-,0,0,1979,1979,5719,-,9773,15492,0,-,-,-,409,15451,35565,51425,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201910749349300116,941021164,-,-,-,-,-,-,-,-,-,-,-,-,Dinner,Golf Tournament,-,34778,18499,-,53277,21502,16625,2500,12650,-,15150,32278,5849,-,38127,-,-,-,-,-,-,-,-,-,11217,-,11217,4373,1121,-,5494,-,-,-,-,2458,2333,-,4791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201930959349300628,042103585,X,X,X,X,X,X,X,1,-,22081,-,-,-,-,-,-,-,73031,73031,2180,70851,-,-,-,-,-,-,73031,73031,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2180,2180,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201930979349300603,620485733,-,-,-,-,-,-,-,-,-,-,-,-,ACADEMY ART EVENT,-,0,43925,-,-,43925,25312,-7550,26163,-,-,26163,17762,-,-,17762,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25312,-,-,25312,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201900799349300125,941712371,-,-,-,-,-,-,-,false,-,-,-,-,BOC,-,-,694869,-,-,694869,180556,-,514313,-,-,514313,180556,-,-,180556,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,180556,-,-,180556,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201930329349300928,370681530,-,-,-,-,-,-,-,-,-,-,-,-,Golf Scramble,Hall of Fame,-,21598,11104,-,32702,17923,-6862,14287,7354,-,21641,7311,3750,-,11061,-,-,-,-,2425,282,-,2707,3521,-,-,3521,2925,6478,-,9403,-,-,-,-,-,2292,-,2292,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201900079349300305,350868101,X,X,X,X,X,X,X,true,-,71603,-,All States,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
