object_id,ein,PrsnNm,TtlTxt,BsCmpnstnFlngOrgAmt,CmpnstnBsdOnRltdOrgsAmt,BnsFlngOrgnztnAmnt,BnsRltdOrgnztnsAmt,OthrCmpnstnFlngOrgAmt,OthrCmpnstnRltdOrgsAmt,DfrrdCmpnstnFlngOrgAmt,DfrrdCmpRltdOrgsAmt,NntxblBnftsFlngOrgAmt,NntxblBnftsRltdOrgsAmt,TtlCmpnstnFlngOrgAmt,TtlCmpnstnRltdOrgsAmt,CmpRprtPrr990FlngOrgAmt,CmpRprtPrr990RltdOrgsAmt
201723199349305457,210634462,Steven E Ross MD,Trustee/Dept of Surgery,391726,0,34000,0,5407,0,9275,0,25165,0,465573,0,0,0
201723199349305457,210634462,Elizabeth Green,VP Human Resource,280524,0,70000,0,9684,0,9275,0,9310,0,378793,0,0,0
201723199349305457,210634462,Kevin O'Dowd,Sr EVP-chief admin off,614164,0,400000,0,30861,0,8613,0,30959,0,1084597,0,0,0
201703189349300745,390830664,GRUNER DEAN,BOARD MEMBER/CEO - SYSTEM,84854,763682,25281,227533,19553,175973,19316,173842,2213,19917,151217,1360947,0,0
201703189349300745,390830664,EDELMAN GARY MD,BOARD MEMBER/PHYSICIAN,0,358282,0,4429,0,32538,0,9950,0,19881,0,425080,0,0
201703189349300745,390830664,MOARD DOUGLAS MD,BOARD MEMBER/PHYSICIAN,0,252785,0,41606,0,2126,0,9950,0,24168,0,330635,0,0
201703189349300745,390830664,TURK NORMA MD,BOARD MEMBER/PHYSICIAN,0,314186,0,70312,0,4678,0,9950,0,11326,0,410452,0,0
201703189349300745,390830664,OLSON TIM,VP CFO SYSTEM,46522,418697,6918,62261,2187,19680,795,7155,2119,19074,58541,526867,0,0
201703189349300745,390830664,LIVINGSTON KEITH,VP SR CIO,37839,340554,5774,51968,10088,90788,8892,80025,2080,18716,64673,582051,0,0
201703189349300745,390830664,PISTONE MAUREEN,VP SR HR SERVICES,32468,292209,4970,44731,8851,79662,8018,72163,2159,19434,56466,508199,0,0
201703189349300745,390830664,BURMEISTER BRIAN,VP SR AMC & TC,114619,267445,17206,40148,16471,38433,12628,29465,6465,15086,167389,390577,0,0
201703189349300745,390830664,REED LAURA,COO/CNE,32993,296938,0,0,761,6850,740,6658,2258,20325,36752,330771,0,0
201703189349300745,390830664,REDMAN-SCHELL JENNIFER,"VP SR PHYS,BEHAV,TRANS",14667,278668,2170,41239,123,2329,421,7994,1155,21942,18536,352172,0,0
201703189349300745,390830664,MATHESON JAMES,VP SR STRATEGY & MARKETING,25784,232056,3449,31039,605,5441,547,4926,2658,23924,33043,297386,0,0
201703189349300745,390830664,HALLETT MARK MD,PHYSICIAN,0,373207,0,43351,0,20385,0,7950,0,23413,0,468306,0,0
201703189349300745,390830664,MANN WILLIAM,VP SR STRATEGY,34460,310144,5237,47137,5993,53940,6459,58127,1011,9100,53160,478448,0,0
201703189349300745,390830664,LONG GREGORY MD,CMO,47651,428856,7013,63117,7296,65668,7679,69112,2695,24254,72334,651007,0,0
201713469349300626,166031585,Cynthia A Zane,President,220000,0,0,0,13190,0,15341,0,19365,0,267896,0,0
201713179349305346,570828733,Brian Cuddy MD,Chair (See Sch O),16000,902196,0,156015,0,12491,0,31530,0,29291,16000,1131523,0,0
201713179349305346,570828733,John B Holloway Jr,Board Member (See Sch O),0,296962,0,40000,0,0,0,13530,0,15221,0,365713,0,0
201713179349305346,570828733,John A Spratt MD,Board Member (See Sch O),0,760048,0,46200,0,14530,0,34180,0,28454,0,883412,0,0
201713179349305346,570828733,Susan Datta MD,Board Member (See Sch O),0,200311,0,0,0,5516,0,22961,0,25282,0,254070,0,0
201713179349305346,570828733,David Dunlap,President & CEO of CAHS (through Oct,0,639036,0,379800,0,211770,0,370211,0,19414,0,1620231,0,281269
201713179349305346,570828733,Lorraine Lutton,President & CEO of CAHS (from Nov),0,27500,0,100000,0,9942,0,53174,0,0,0,190616,0,0
201713179349305346,570828733,Bret Johnson,CFO & SVP / Treasurer,0,382635,0,190926,0,68296,0,250189,0,30794,0,922840,0,147258
201713179349305346,570828733,Matthew Severance,"SVP Operations & CEO, Roper Hospital",488321,0,241017,0,40481,0,211102,0,25904,0,1006825,0,147362,0
201713179349305346,570828733,Todd Shuman MD,MD SVP & Chief Physician Officer,0,472124,0,164846,0,594,0,153154,0,16701,0,807419,0,44599
201713179349305346,570828733,Allen Carroll,Regional CEO & CEO BSSF,0,409338,0,199802,0,27865,0,161965,0,16701,0,815671,0,117204
201713179349305346,570828733,Anthony Jackson,VP and CEO MPH,0,279791,0,50000,0,27635,0,77430,0,22185,0,457041,0,0
201713179349305346,570828733,Steven Shapiro MD,Chief Medical Officer (through Apr),0,446614,0,176870,0,35576,0,34180,0,6747,0,699987,0,73815
201713179349305346,570828733,Stanley Wilson MD,Interim VP Medical Affairs & CMO,0,327034,0,89392,0,8877,0,31530,0,18199,0,475032,0,0
201713179349305346,570828733,Douglas Bowling,CSO & VP,0,332898,0,177568,0,28664,0,139730,0,19578,0,698438,0,109200
201713179349305346,570828733,Gregory Edwards,VP & General Council/ Secretary,0,353160,0,143580,0,25445,0,129312,0,27045,0,678542,0,82884
201713179349305346,570828733,Melanie Stith,VP Human Resources,0,228237,0,87085,0,225,0,79277,0,28577,0,423401,0,23275
201713179349305346,570828733,Keith Neuman,VP & Chief Information Officer,0,273834,0,0,0,18161,0,70025,0,24134,0,386154,0,0
201713179349305346,570828733,Carolyn Donohue,VP Nursing/ Senior Nurse Exec RHI,204412,0,76174,0,13122,0,61269,0,7758,0,362735,0,30309,0
201713179349305346,570828733,Pennie Peralta,VP Nursing/ Sr. Nurse Exec SFX,0,181093,0,75386,0,13464,0,57561,0,18201,0,345705,0,46519
201713179349305346,570828733,Tavia Buck,VP Nursing/Sr. Nurse Exec MPH,0,140688,0,52578,0,90,0,41208,0,1960,0,236524,0,15129
201713179349305346,570828733,Mark Dickson,VP Mission,0,178287,0,72280,0,387,0,55071,0,21532,0,327557,26201,0
201713179349305346,570828733,R Levern Livingston MD,Roper Board Chair (through June),0,132349,0,29769,0,19853,0,27127,0,22047,0,231145,0,0
201713179349305346,570828733,Susan Bennett,Asso. Nurse Executive,151090,0,17810,0,2060,0,8024,0,9253,0,188237,0,0,0
201713179349305346,570828733,Wanda Brockmeyer,Director of Emergency Serv,0,156607,0,19620,0,3031,0,10291,0,8006,0,197555,0,0
201713179349305346,570828733,Peter DiNicola,Director of Plant Engineer,0,212113,0,25904,0,594,0,32554,0,4278,0,275443,0,0
201713179349305346,570828733,John M Grayson MD,Dir of Heart Ctr,325889,0,46173,0,1854,0,13530,0,16701,0,404147,0,0,0
201713179349305346,570828733,C Scott Ferguson,Director of Material Servi,0,163585,0,22653,0,1709,0,11052,0,23145,0,222144,0,0
201713179349305346,570828733,Mike DeGennaro,Director of Imaging,0,156734,0,10000,0,481,0,7778,0,7159,0,182152,0,0
201713179349305346,570828733,Stephanie McKoin,Director of Perioperative Services,0,173103,0,22369,0,1938,0,9995,0,21162,0,228567,0,0
201713179349305346,570828733,George Khoury MD,Physician,18500,1166768,0,278120,0,16914,0,31530,0,32577,18500,1525909,0,0
201713179349305346,570828733,John Steichen MD,Physician,20000,1138344,0,90147,0,12257,0,31530,0,28454,20000,1300732,0,0
201713179349305346,570828733,Robert Lowery MD,Physician,23000,586975,0,488617,0,14239,0,31530,0,25672,23000,1147033,0,0
201713179349305346,570828733,John McCrosson MD,Physician,3500,1010274,0,133790,0,10828,0,31530,0,28795,3500,1215217,0,0
201713179349305346,570828733,Morgan Stuart MD,Physician,17500,858257,0,199755,0,9097,0,31530,0,30045,17500,1128684,0,0
201713179349305346,570828733,Melinda Cardell,Chief Infromation Officer (Former),0,185667,0,64882,0,350,0,12836,0,9649,0,273384,0,0
201713179349305346,570828733,Francis Wyckoff Jr,Director of Pharmacy (Former),0,203073,0,25000,0,8941,0,31117,0,9370,0,277501,0,0
201743199349303834,111661359,ANDREW J MITCHELL,CEO / PRESIDENT,774771,0,323287,0,774,0,33900,0,20972,0,1153704,0,0,0
201743199349303834,111661359,AMY LOEB EDD,BOARD MEMBER/CHIEF NURSING OFFICER,201515,0,21347,0,162,0,12265,0,28016,0,263305,0,0,0
201743199349303834,111661359,MICHAEL F O'DONNELL,CHIEF FINANCIAL OFFICER,338209,0,49332,0,414,0,15900,0,30016,0,433871,0,0,0
201743199349303834,111661359,SAMANTHA VIGLIOTTA,VP FOUNDATION & EXTERNAL AFFAIRS,152158,0,0,0,100,0,9480,0,27823,0,189561,0,0,0
201743199349303834,111661359,RONALD MCMANUS,SVP OF PECONIC BAY MEDICAL,281628,0,0,0,774,0,15900,0,11353,0,309655,0,0,0
201743199349303834,111661359,RICHARD KUBIAK,CHIEF MEDICAL OFFICER,339423,0,0,0,1188,0,15900,0,20136,0,376647,0,0,0
201743199349303834,111661359,ARTHUR CROWE,CIO / VP OF HOSPITAL SERVI,248198,0,3500,0,414,0,14870,0,29502,0,296484,0,0,0
201743199349303834,111661359,MONICA RAULS,VP OF HUMAN RESOURCES,192623,0,0,0,698,0,11740,0,1646,0,206707,0,0,0
201743199349303834,111661359,CHERYL MAKOSKE,VP FINANCE,235616,0,0,0,270,0,11964,0,19136,0,266986,0,0,0
201743199349303834,111661359,PETER SULTAN MD,PHYSICIAN,415481,0,544300,0,270,0,45900,0,27408,0,1033359,0,0,0
201743199349303834,111661359,DAVID PRENTISS MD,PHYSICIAN,296902,0,4475,0,414,0,15900,0,0,0,317691,0,0,0
201743199349303834,111661359,MAHMOOD AFGHANI MD,PHYSICIAN,271980,0,3393,0,144,0,6266,0,27408,0,309191,0,0,0
201743199349303834,111661359,STEPHEN JOHN MD,PHYSICIAN,308960,0,38812,0,414,0,5946,0,17358,0,371490,0,0,0
201743199349303834,111661359,KENNETH MAYER MD,PHYSICIAN,230659,0,1015,0,324,0,13835,0,27408,0,273241,0,0,0
201743179349306639,132635819,WALTER GRIER,FORMER BOARD MEMBER,19167,0,0,0,0,0,23000,0,0,0,42167,0,0,0
201703479349300920,910615846,JOSEPH CASTLEBERRY,UNIVERSITY PRESIDENT,174807,0,0,0,1064,0,12272,0,40258,0,228401,0,0,0
201703429349300225,750800653,Dr Bill Ellis,President,201782,0,0,0,2541,0,42000,0,77344,0,323667,0,0,0
201703429349300225,750800653,Dr Mark Tew,Provost & CAO,129001,0,0,0,950,0,6538,0,14806,0,151295,0,0,0
201713469349300631,943204136,Richard Moran,President,383639,0,0,0,0,0,36000,0,124223,0,543862,0,0,0
201713469349300631,943204136,Steven Weiner,Executive VP of Finance &,279040,0,0,0,0,0,24750,0,8031,0,311821,0,0,0
201713469349300631,943204136,Terry Givens,Provost,229202,0,0,0,0,0,20700,0,10835,0,260737,0,0,0
201713469349300631,943204136,Soumendra De,Faculty,166707,0,0,0,0,0,14513,0,11736,0,192956,0,0,0
201713469349300631,943204136,Deborah McCabe,Faculty,159880,0,0,0,0,0,13977,0,11740,0,185597,0,0,0
201713469349300631,943204136,Leslie Sekerka,Associate Professor,143814,0,0,0,0,0,13099,0,11740,0,168653,0,0,0
201713469349300631,943204136,Angela Schmiede,"Dean, Acad & Prof Success",143603,0,0,0,0,0,13500,0,16223,0,173326,0,0,0
201713469349300631,943204136,Dima Leshchinkli,Assistant Professor,143146,0,0,0,0,0,13329,0,11740,0,168215,0,0,0
201713489349300116,390806263,Mary Meehan,Former President,164939,0,0,0,76202,0,8406,0,6313,0,255860,0,0,0
201713489349300116,390806263,James Oppermann,SVP of Finance,163168,0,0,0,0,0,8696,0,13123,0,184987,0,0,0
201723199349302842,250965270,TIMOTHY FINAN,PRESIDENT AND CEO,251621,428437,0,0,0,0,6232,10611,15886,27049,273739,466097,0,0
201723199349302842,250965270,RICHARD G BRAUN JR,SENIOR VP OF FINANCE/CFO,133824,227862,0,0,0,0,5742,9776,13124,22347,152690,259985,0,0
201723199349302842,250965270,TIMOTHY MCNAMARA,SENIOR VP OF HUMAN RESOURC,91232,155340,0,0,0,0,5134,8743,14614,24882,110980,188965,0,0
201723199349302842,250965270,DR WILLIAM MILLS,VP OF MEDICAL AFFAIRS,116645,198613,0,0,0,0,5741,9776,10268,17484,132654,225873,0,0
201723199349302842,250965270,JASON YAWORSKY,SENIOR VP/CIO,85000,144729,0,0,0,0,5895,10037,14576,24818,105471,179584,0,0
201723199349302842,250965270,GAIL BAGAZZOLI,VP OF QUALITY,54843,93380,0,0,0,0,3343,5692,10471,17829,68657,116901,0,0
201723199349302842,250965270,DENNIS MCCARTHY,VP OF COMMUNICATIONS & MAR,52038,88605,0,0,0,0,2224,3787,14309,24363,68571,116755,0,0
201723199349302842,250965270,JEFFREY ZEWE,SENIOR VP OF NURSING PATIE,113042,192478,0,0,0,0,5740,9774,15021,25577,133803,227829,0,0
201723199349302842,250965270,BASIL ARIGLIO,VP OF FINANCE,61303,104380,0,0,0,0,0,0,14613,24881,75916,129261,0,0
201723199349302842,250965270,MELISSA SULLIVAN,VP OF CLINICAL & SUPPORT S,52278,89013,0,0,0,0,1860,3168,12452,21203,66590,113384,0,0
201723199349302842,250965270,JASON KINKARTZ,PHYSICIAN,401174,0,0,0,0,0,14192,0,9866,0,425232,0,0,0
201723199349302842,250965270,DAVID GODFREY,PHYSICIAN,431490,0,0,0,0,0,19492,0,16288,0,467270,0,0,0
201723199349302842,250965270,SYED ALLY,CHIEF OF PATHOLOGY,343039,0,0,0,0,0,16843,0,16287,0,376169,0,0,0
201723199349302842,250965270,RHONDA PENA,PHYSICIAN,338193,0,0,0,0,0,8216,0,5482,0,351891,0,0,0
201723199349302842,250965270,ARIS GREDZEN,PHYSICIAN,306668,0,0,0,0,0,11946,0,14065,0,332679,0,0,0
201743189349305244,208091013,ERIC JUHLIN,PRESIDENT/SECRETARY/DIRECT,346215,0,250000,0,0,0,0,0,16942,0,613157,0,0,0
201743189349305244,208091013,MICHAEL MAKI,VICE-PRESIDENT,194337,0,25000,0,0,0,0,0,10029,0,229366,0,0,0
201743189349305244,208091013,ROZANN KUNSTLE,REGIONAL DIRECTOR,162533,0,30000,0,0,0,0,0,15231,0,207764,0,0,0
201743189349305244,208091013,ALAN HANSEN,EXECUTIVE DIRECTOR,140000,0,55000,0,0,0,1400,0,14703,0,211103,0,0,0
201743189349305244,208091013,KODY LARSEN,VICE-PRESIDENT,170940,0,60500,0,0,0,0,0,7466,0,238906,0,0,0
201743189349305244,208091013,MATTHEW GERBER,GENERAL COUNSEL,145833,0,50000,0,0,0,0,0,7455,0,203288,0,0,0
201743189349305244,208091013,SHERRIL MARTIN,"VP, MARKETING/ADV",179594,0,25000,0,0,0,1796,0,6039,0,212429,0,0,0
201743189349305244,208091013,PAUL GARDNER,CHIEF FINANCIAL OFFICER,256563,0,25000,0,0,0,2566,0,14703,0,298832,0,0,0
201743189349305244,208091013,VICKY DEWSNUP,REGIONAL DIRECTOR,135000,0,103493,0,7500,0,0,0,7420,0,253413,0,0,0
201743189349305244,208091013,KENNETH PLANT,REGIONAL DIRECTOR,130000,0,85500,0,0,0,1300,0,7506,0,224306,0,0,0
201743189349305244,208091013,SUSAN G REED,VICE-PRESIDENT,142446,0,23500,0,0,0,0,0,9880,0,175826,0,0,0
201743189349305244,208091013,KEN WEBB,REGIONAL DIRECTOR,129375,0,110000,0,0,0,0,0,10284,0,249659,0,0,0
201743189349305244,208091013,TIMOTHY SMITH,"CEO, TTY",150000,0,0,0,0,0,1500,0,17046,0,168546,0,0,0
201723199349309022,560554230,VINCENT PAULA,PRESIDENT & COO,414351,0,252710,0,30087,0,56574,0,16441,0,770163,0,0,0
201723199349309022,560554230,SMITH HARRY,SVP HOSPITAL OPERATIONS,0,571477,0,422306,0,19474,0,151513,0,39070,0,1203840,0,0
201723199349309022,560554230,STOKER SHELLI,ASST SEC,0,208821,0,38124,0,291,0,25393,0,18305,0,290934,0,0
201723199349309022,560554230,WALSH BETSY,ASST SEC,0,259999,0,54075,0,14858,0,59354,0,29826,0,418112,0,7500
201723199349309022,560554230,FLETCHER SIDNEY MD,SVP MEDICAL AFFAIRS,394136,0,240888,0,16847,0,119780,0,37840,0,809491,0,0,0
201723199349309022,560554230,RILEY MICHAEL,PRESIDENT & COO,279276,0,196096,0,20064,0,53290,0,28495,0,577221,0,0,0
201723199349309022,560554230,VACCARO MICHAEL,VP NURSING & MARKET CNO,293909,0,171761,0,14353,0,39900,0,31918,0,551841,0,0,0
201723199349309022,560554230,NIESS GARY,CARDIOLOGIST,482933,0,102513,0,15719,0,57900,0,20888,0,679953,0,0,0
201723199349309022,560554230,LASSITER LANCE K,ONCOLOGIST,340553,0,265246,0,32772,0,58681,0,37286,0,734538,0,0,0
201723199349309022,560554230,NEWMAN III ALFRED J,ONCOLOGIST,340914,0,259580,0,29609,0,59353,0,32549,0,722005,0,0,0
201723199349309022,560554230,CHAUDHARY NUSRAT A,ONCOLOGIST,341460,0,279813,0,2506,0,59400,0,28579,0,711758,0,0,0
201723199349309022,560554230,KUYKENDAL ADAM R,ONCOLOGIST,317103,0,283067,0,2401,0,59400,0,32467,0,694438,0,0,0
201723199349309022,560554230,BLACKMON TANYA,EVP CHIEF DIV & INCL OFFICER,0,270087,0,199950,0,37983,0,113753,0,20919,0,642692,0,0
201723199349309022,560554230,MUELLER ANDREW MD,SVP & MARKET PRESIDENT,0,403690,0,295505,0,34574,0,120327,0,37982,0,892078,0,7500
201723199349309022,560554230,VANCE AMY,SVP POPULATION HEALTH MGMT,0,330207,0,247573,0,33550,0,107748,0,25893,0,744971,0,0
201723199349309022,560554230,ZWENG THOMAS MD,FORMER SVP,0,564485,0,490125,0,41815,0,178663,0,42461,0,1317549,0,0
201703179349301545,810231774,LORI PETERSON,V.P. FINANCE & ADMINISTRATION; ASST,143555,0,0,0,0,0,7677,0,16517,0,167749,0,0,0
201703179349301545,810231774,THOMAS EVANS,PRESIDENT,248241,0,0,0,0,0,11686,0,27707,0,287634,0,0,0
201703149349302985,150533577,PAUL KRAEGER,"TREASURER, SR. VP OF FINAN",135294,0,0,0,13531,0,10823,0,21,0,159669,0,0,0
201703149349302985,150533577,ROBERT KIMBALL MD,TRUSTEE,457430,0,0,0,0,0,21100,0,13976,0,492506,0,0,0
201703149349302985,150533577,DAVID RECHLIN DO,TRUSTEE,130000,0,25000,0,0,0,7800,0,21,0,162821,0,0,0
201703149349302985,150533577,THOMAS H CARMAN,PRESIDENT & CEO OF SMC,546066,0,11229,0,23300,0,98213,0,19995,0,698803,0,0,0
201703149349302985,150533577,MARIO VICTORIA MD,CMO OF SMC,337991,0,5834,0,17189,0,21200,0,19497,0,401711,0,0,0
201703149349302985,150533577,SEAN MILLS,CFO,132748,0,5878,0,0,0,0,0,13005,0,151631,0,0,0
201703149349302985,150533577,MARY WHALEN,COO OF SMC,296264,0,20573,0,0,0,51799,0,21,0,368657,0,0,0
201703149349302985,150533577,MICHAEL SHORT,CIO OF SMC,214323,0,0,0,10716,0,17146,0,13647,0,255832,0,0,0
201703149349302985,150533577,THOMAS SHATRAW,VP OF HR OF SMC,192546,0,0,0,9627,0,15283,0,13647,0,231103,0,0,0
201703149349302985,150533577,MOONJOHN KIM MD,INTERVENTIONAL RADIOLOGIST,578989,0,10000,0,0,0,21200,0,19497,0,629686,0,0,0
201703149349302985,150533577,ALEJANDRO RODRIGUEZ MD,UROLOGIST,687304,0,115000,0,0,0,21200,0,19497,0,843001,0,0,0
201703149349302985,150533577,JOSEPH WETTERHAHN MD,FAMILY PRACTICE,299402,0,221407,0,0,0,21200,0,19497,0,561506,0,0,0
201703149349302985,150533577,RAMAR DHANVENDRAN MD,PSYCHITRIST,269062,0,159751,0,0,0,21200,0,19497,0,469510,0,0,0
201703149349302985,150533577,KEVIN CHANDLER MD,UROLOGIST,503850,0,120243,0,0,0,21200,0,19497,0,664790,0,0,0
201703149349302985,150533577,DAVID FLINT MD,FORMER TRUSTEE,264617,0,33812,0,0,0,21177,0,19497,0,339103,0,0,0
